Country Name,Series,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Middle East & North Africa (IDA & IBRD countries),Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),"Gross enrolment ratio, primary, female (%)",83.09703,83.72268,84.47197,86.18145,87.13889,85.55843,85.97849,87.65781,86.36522,86.49457,87.87681,88.86916,90.10133,91.35356,93.10524,94.70664,95.87112,96.24809,95.98513,96.72991,97.75435,98.45318,99.20807,100.00431,99.69511,102.22396,103.16147,101.46744,101.77228,102.35196,102.60088,102.81863,102.9635,..
Middle East & North Africa (IDA & IBRD countries),"Gross enrolment ratio, primary, gender parity index (GPI)",0.80855,0.81092,0.82612,0.83615,0.84004,0.85117,0.85674,0.85816,0.86681,0.83962,0.86791,0.87459,0.88234,0.8899,0.89838,0.90537,0.91023,0.91359,0.91438,0.91662,0.92258,0.92726,0.92985,0.93202,0.92777,0.93897,0.94967,0.95836,0.96197,0.96567,0.96447,0.96592,0.96814,..
Middle East & North Africa (IDA & IBRD countries),"Out-of-school children of primary school age, both sexes (number)",5957931,5919361,6131544,5419759,5350931,6372826,6445343,5954789,6547605,5914149,6019468,6175651,5912922,5429938,4413489,3668834,3356934,3078296,3240210,3382016,2917836,2697411,2451350,2153920,2182853,1924617,2266630,2505086,2545967,2563543,2454341,2375910,2398573,..
Middle income,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,4.110370159,3.821174979,3.849435091,3.810859919,3.958619952,3.563264966,3.899299979,3.902680039,3.668789983,4.16305995,4.41245985,4.507430077,4.147749901,4.402155161,4.475830078,..,..,..,..,..,..,..
Middle income,"Gross enrolment ratio, primary, female (%)",94.99093,96.00459,96.52652,96.66773,96.43144,96.4012,96.74536,96.80329,96.78648,96.01711,95.36587,96.11263,96.76865,97.80649,98.88601,98.96084,101.85793,102.18304,102.18388,102.0888,102.88563,103.17011,103.25985,103.27202,103.79482,104.69801,105.63658,103.89962,103.72075,106.2442,105.70129,100.62225,101.07977,..
Middle income,"Gross enrolment ratio, primary, gender parity index (GPI)",0.85993,0.86551,0.86786,0.87397,0.88421,0.89204,0.89899,0.90386,0.90859,0.91248,0.91891,0.92163,0.92521,0.92764,0.93339,0.9363,0.962,0.96479,0.96475,0.96774,0.97095,0.97852,0.98294,0.98541,0.98748,0.99227,1.01422,1.01412,1.01421,1.02541,1.02165,0.99104,0.9909,..
Middle income,"Out-of-school children of primary school age, both sexes (number)",77695085,74497599,70733089,71043055,71196445,72745534,72771854,74171640,79013344,81736484,83353422,79598724,72312123,66952442,63838230,61230984,52695219,48190916,44739924,44489869,36632826,37913685,38845595,38136039,38901697,37559533,36389087,36127711,36880999,36322901,36263974,36975396,36793442,..
Moldova,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,9.89664,..,..,4.66256,4.48639,4.84685,5.49791,5.42489,6.77104,7.1627,7.49899,8.29337,8.23727,9.50976,7.5923,7.13638,6.98339,..,6.26602,..,5.60845,5.61844,5.43973,..,..
Moldova,"Gross enrolment ratio, primary, female (%)",..,..,87.55424,89.53091,93.07954,93.13995,91.95675,91.20383,94.82107,..,..,..,99.85641,100.9459,99.36052,99.22328,99.22902,99.50946,97.19754,96.11867,93.62255,93.0049,92.74732,93.34633,93.20763,93.68471,93.80131,92.85932,91.93163,91.38623,91.09093,90.64651,88.30905,..
Moldova,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,0.98978,0.99016,1.00088,0.99608,0.99153,0.9973,0.99264,..,..,..,1.00264,0.99172,0.99999,0.99499,0.99496,0.99389,0.98624,0.98926,0.98365,0.97892,0.98285,0.99596,0.99183,0.99766,1.00068,0.99573,0.98993,0.99225,0.99662,1.00059,0.97405,..
Moldova,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,2347,3339,8887,13499,14487,13108,13071,12754,11940,11918,11690,11577,12615,12708,13968,13954,16045,..
Monaco,Government expenditure on education as % of GDP (%),..,0.88103,0.95752,..,..,0.9136,..,..,1.06457,1.08224,1.21242,1.20883,1.19528,1.25536,..,..,..,1.24386,..,..,..,..,1.35459,1.31735,1.58989,1.78004,1.3344,1.02195,..,1.37093,1.45793,..,..,..
Monaco,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Monaco,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Mongolia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,3.94897,5.49302,5.14566,5.55037,..,7.21078,..,4.32573,..,..,4.69013,..,5.14485,4.6451,4.60903,5.19521,4.94077,4.71485,4.17699,5.18061,4.08859,..,..,..
Mongolia,"Gross enrolment ratio, primary, female (%)",100.25883,..,..,..,99.72928,91.86258,81.10515,82.07901,88.54333,94.38205,93.75401,95.64921,97.34574,99.6936,102.08154,102.7511,105.54496,108.25124,97.97195,100.72929,99.71247,102.80831,113.5514,124.29348,120.59356,115.11403,107.12828,100.30138,99.43936,101.78244,101.75977,102.78962,..,..
Mongolia,"Gross enrolment ratio, primary, gender parity index (GPI)",0.99109,..,..,..,0.99356,1.00639,1.01373,1.03576,1.02604,1.01411,1.02842,1.02121,1.0126,1.0136,1.01299,1.01332,1.00248,0.99484,0.99986,0.99861,0.99393,0.98644,0.98338,0.97733,0.97605,0.97193,0.97192,0.98002,0.98197,0.97744,0.97768,0.9765,..,..
Mongolia,"Out-of-school children of primary school age, both sexes (number)",8590,..,..,..,..,..,..,..,34408,28866,37725,28938,24154,18273,14278,16204,31752,15524,17214,5091,1945,604,687,1257,1335,2050,8849,9516,6397,1761,1672,2151,..,..
Montenegro,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Montenegro,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,108.26922,109.0697,113.69462,117.46722,120.06744,122.62295,115.77887,110.6316,99.49042,98.70393,..,..,95.52709,95.22948,98.11672,97.59094,100.64203,..
Montenegro,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01644,1.01579,1.01714,1.00775,1.0125,1.01137,0.999,1.00342,1.02309,1.02725,..,..,1.00248,0.98589,1.00007,0.95492,1.00016,..
Montenegro,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,0,0,1242,1273,..,..,589,1027,..,..,1680,2140,1097,784,2,..
Morocco,Government expenditure on education as % of GDP (%),5.16214,4.57782,4.75733,4.51049,4.30316,..,4.82497,..,4.73481,..,..,5.11554,5.14016,..,..,..,..,..,..,..,..,5.34215,5.26064,..,..,..,..,..,..,..,..,..,..,..
Morocco,"Gross enrolment ratio, primary, female (%)",58.22935,56.07692,53.53071,54.2492,51.94324,53.27597,55.96965,59.24308,62.5839,65.63963,68.25171,72.2141,78.86784,85.26866,90.97958,96.7353,99.82489,100.39102,100.66199,100.51384,102.62816,102.74476,103.30048,106.2751,107.73722,108.00683,107.75871,107.42676,106.64472,107.7307,109.77992,111.51325,112.72941,..
Morocco,"Gross enrolment ratio, primary, gender parity index (GPI)",0.64816,0.65521,0.66345,0.67721,0.68826,0.6982,0.70854,0.725,0.73964,0.75395,0.76682,0.7869,0.82062,0.84971,0.87861,0.89678,0.90791,0.91045,0.90731,0.90576,0.91122,0.91915,0.93181,0.94072,0.94839,0.95333,0.95593,0.95608,0.95002,0.95404,0.95557,0.96039,0.96605,..
Morocco,"Out-of-school children of primary school age, both sexes (number)",1229119,1307463,1404011,1410722,1722063,1738425,1679793,1587682,1475539,1373244,1294838,1307153,885504,765766,671438,574268,511100,511221,472066,412310,349273,329062,363630,242333,205179,228065,178992,203684,..,162240,89998,7804,16064,..
Mozambique,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,1.78144,2.81947,..,..,..,..,3.34515,4.01987,3.88307,..,..,..,..,..,5.67216,6.11533,..,..,5.86504,5.50556,5.49985,..,..
Mozambique,"Gross enrolment ratio, primary, female (%)",63.17917,57.48976,56.56491,56.91015,53.7837,52.06351,51.54021,52.92186,56.32624,..,..,55.39948,60.06853,65.34862,71.29852,74.67605,..,84.65487,91.31644,94.21985,100.00807,104.25041,105.09471,105.94416,102.27972,101.2251,102.38554,102.50189,103.42977,104.13635,103.6262,108.41345,112.37461,..
Mozambique,"Gross enrolment ratio, primary, gender parity index (GPI)",0.77722,0.77097,0.76537,0.7524,0.7335,0.73441,0.72252,0.71086,0.7089,..,..,0.73329,0.73786,0.75093,0.76564,0.78309,..,0.82108,0.83382,0.85095,0.85891,0.86928,0.88481,0.88897,0.89559,0.89886,0.90323,0.90938,0.90852,0.92023,0.92523,0.92827,0.93353,..
Mozambique,"Out-of-school children of primary school age, both sexes (number)",924220,1013680,1028206,1020915,1063505,1119479,1169625,1175015,1151147,..,..,1599731,1522352,1435782,1325554,1527412,..,1132053,966629,843000,657619,538724,511698,470189,597664,604749,561413,534910,461026,513572,576566,353839,143339,..
Myanmar,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,1.20248,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.78744,..,..,..,..,..,2.08768,1.92289,1.93208,..
Myanmar,"Gross enrolment ratio, primary, female (%)",93.5487,93.09075,95.00265,87.9453,98.12907,106.56467,107.68443,108.71044,103.11401,..,..,..,93.32242,96.79903,96.04477,96.57664,98.44713,98.5353,98.17811,97.28074,..,98.62635,97.12713,97.61988,..,..,..,100.34391,..,107.15093,109.1187,109.73606,..,..
Myanmar,"Gross enrolment ratio, primary, gender parity index (GPI)",0.91153,0.91452,0.91921,0.92407,0.93893,0.93828,0.93604,0.94311,0.93887,..,..,..,0.96816,0.97477,0.97802,0.98926,0.99167,0.99374,1.00078,0.98979,..,0.99326,0.98275,0.99007,..,..,..,0.97137,..,0.96849,0.94646,0.9555,..,..
Myanmar,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,509055,451023,554804,467899,544703,563381,578790,565528,524682,575412,574334,..,..,..,196697,..,..,112231,91889,..,..
Namibia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,7.21755,6.99139,7.04744,6.8992,6.27488,..,..,6.15646,..,6.48398,..,8.34961,..,..,..,..,..,..,..,..,..,..
Namibia,"Gross enrolment ratio, primary, female (%)",..,..,119.00475,118.99145,123.6219,122.67239,120.60326,122.33773,119.5597,118.2146,117.75509,117.1472,114.07178,113.82496,114.42041,115.30283,114.93648,112.62484,112.04678,111.13002,112.59244,112.16742,112.42495,112.93271,..,116.38416,118.4302,..,..,..,121.83875,122.13574,..,..
Namibia,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,1.06947,1.06498,1.01615,1.00275,0.99275,0.9849,0.98156,0.98344,0.98994,0.99018,0.99231,0.98888,0.98559,0.98805,0.98133,0.98279,0.9779,0.97777,0.97068,0.96773,0.96428,0.96132,..,0.95869,0.95736,..,..,..,0.96295,0.96652,..,..
Namibia,"Out-of-school children of primary school age, both sexes (number)",..,..,60494,61297,..,55839,..,52485,50947,53692,50477,43996,42206,36328,30111,22815,21958,30058,29584,39462,29763,30748,28187,24953,..,12748,4095,..,..,..,5446,5999,..,..
Nauru,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.24615,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,110.80711,..,117.89182,109.62343,101.54278,90.94767,103.87374,127.2198,96.47059,89.02077,93.4033,..,..,..,102.76923,..,111.5899,..,123.17416,..,..,120.97625,..
Nauru,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,0.95219,..,1.15499,0.9513,0.86348,0.8809,0.90325,0.93584,0.89402,0.95049,0.9962,..,..,..,1.06163,..,0.92025,..,0.94994,..,..,0.98817,..
Nauru,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..,..,234,..,31,..,40,..,..,..,..
Nepal,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,2.89288,2.89331,2.97515,3.70838,3.15284,3.11435,3.17194,3.36464,3.60536,3.51721,3.80517,4.66376,3.63172,3.84262,3.76117,3.47465,3.99302,3.70359,4.44099,5.51837,5.10207,..,..
Nepal,"Gross enrolment ratio, primary, female (%)",52.75863,57.65923,73.06538,81.6585,85.3458,89.99286,90.3074,92.72258,93.69048,98.66744,..,..,98.94457,103.86898,101.20099,107.21635,106.78774,107.92284,109.15095,124.62976,127.24555,126.91349,141.29966,149.94553,156.02757,154.64813,151.26811,148.4647,148.56431,148.17456,145.2117,..,143.45337,..
Nepal,"Gross enrolment ratio, primary, gender parity index (GPI)",0.46051,0.48802,0.55276,0.58648,0.62024,0.64777,0.65911,0.68092,0.69377,0.71288,..,..,0.7505,0.77323,0.824,0.84496,0.87155,0.87572,0.9129,0.96129,0.99924,1.02561,1.05202,1.07617,1.08158,1.08791,1.08203,1.07381,1.06181,1.05182,1.01812,..,1.01866,..
Nepal,"Out-of-school children of primary school age, both sexes (number)",..,807830,..,..,..,..,..,..,..,..,..,..,1058356,882973,..,..,688699,677338,..,..,..,..,..,..,22049,2895,..,30866,49866,49332,101223,..,103384,..
Netherlands,Government expenditure on education as % of GDP (%),5.89792,5.47146,..,5.22879,5.16165,..,4.75661,4.66325,4.57888,4.49419,..,4.54057,4.507,4.58512,4.69965,4.8059,5.04042,5.06297,5.1094,5.04402,4.88683,5.02905,5.43156,5.48909,5.46304,5.41022,5.52656,5.4589,5.34816,5.4796,5.1751,..,..,..
Netherlands,"Gross enrolment ratio, primary, female (%)",102.07053,103.99015,104.6296,104.54795,103.8391,98.40511,98.35739,106.20915,106.27079,106.30101,106.61191,107.10746,106.84703,106.80368,106.44444,106.28225,106.1854,105.49042,105.48009,105.88361,106.753,107.4469,107.88121,108.08452,107.45444,105.82025,..,..,102.67552,103.29039,104.22212,105.16962,..,..
Netherlands,"Gross enrolment ratio, primary, gender parity index (GPI)",1.02249,1.02586,1.02747,1.03126,1.03112,1.02108,1.03077,0.9821,0.9827,0.98097,0.98075,0.98087,0.97791,0.97876,0.97932,0.97883,0.97648,0.97472,0.97722,0.97906,0.98248,0.98527,0.98994,0.99656,0.99924,0.99982,..,..,0.99958,1.00007,0.99986,0.99905,..,..
Netherlands,"Out-of-school children of primary school age, both sexes (number)",66337,48502,42128,43941,51680,62402,69851,11358,8793,6893,3825,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11016,4252,..,..
Netherlands Antilles,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Netherlands Antilles,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,"Gross enrolment ratio, primary, female (%)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,"Gross enrolment ratio, primary, gender parity index (GPI)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,"Out-of-school children of primary school age, both sexes (number)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Zealand,Government expenditure on education as % of GDP (%),3.91739,4.42586,4.81824,..,..,..,..,5.92605,5.74213,6.38372,6.15722,..,6.63621,..,6.56049,6.40699,6.43753,6.51203,6.27896,5.95276,5.91594,5.50617,6.28067,7.00129,6.93488,7.15063,6.69998,6.34445,6.33739,6.43335,6.28367,..,..,..
New Zealand,"Gross enrolment ratio, primary, female (%)",105.09088,104.42001,103.49711,103.74187,102.02305,100.39098,99.84147,99.80685,101.36679,100.03069,101.10399,101.5773,100.43995,99.6308,97.49062,97.13856,98.1814,98.17049,99.29473,99.81092,100.46344,100.84891,101.14229,101.277,100.14609,98.70183,98.28005,97.79055,98.21236,99.20377,100.19743,101.38116,..,..
New Zealand,"Gross enrolment ratio, primary, gender parity index (GPI)",0.98892,0.99456,0.98978,0.98156,0.98967,0.98961,0.99376,0.99559,0.99707,0.99642,0.99335,0.99572,0.99833,1.00176,0.99396,0.99509,0.99505,0.99285,0.99176,0.99283,0.99728,0.99747,1.00153,1.00321,1.00723,1.00704,1.00671,1.00338,1.00536,1.00754,1.00433,1.00597,..,..
New Zealand,"Out-of-school children of primary school age, both sexes (number)",420,323,510,1457,3143,7701,..,9432,5060,3547,852,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5665,7232,6658,3655,913,1109,..,..
Nicaragua,Government expenditure on education as % of GDP (%),5.35175,..,..,..,..,2.98497,..,..,..,..,..,2.22585,2.92365,3.0016,..,2.39101,2.42201,..,..,..,..,..,..,4.48422,..,..,..,4.08328,4.07843,4.08115,4.35768,..,..,..
Nicaragua,"Gross enrolment ratio, primary, female (%)",90.37238,90.92348,87.60909,89.51358,92.70075,94.3356,96.94613,99.03761,98.38997,97.70509,99.28439,99.53097,104.15834,105.07306,108.51169,114.64162,115.21989,117.53308,118.58653,122.96455,122.58434,122.1118,..,120.12222,..,..,..,..,..,..,..,..,..,..
Nicaragua,"Gross enrolment ratio, primary, gender parity index (GPI)",1.10325,1.11484,1.10673,1.07633,1.06664,1.05506,1.04835,1.03856,1.044,1.04135,1.03983,1.03847,1.01891,1.02271,1.01872,1.00169,0.99494,0.99048,0.98557,0.98681,0.99112,0.98958,..,0.99166,..,..,..,..,..,..,..,..,..,..
Nicaragua,"Out-of-school children of primary school age, both sexes (number)",231163,236529,255636,244801,231722,210707,207712,201965,215930,220418,..,..,143233,119827,89155,33701,..,6435,4878,18666,20412,14425,..,28180,..,..,..,..,..,..,..,..,..,..
Niger,Government expenditure on education as % of GDP (%),..,..,..,2.0603,2.29206,2.22656,2.0496,2.25469,2.31865,2.13401,..,..,2.58483,2.56265,2.28121,2.40163,1.9363,..,..,2.56341,3.03008,2.74129,3.35602,2.74471,3.10248,3.20939,3.71429,5.12745,4.49468,2.99045,2.58165,3.54721,..,..
Niger,"Gross enrolment ratio, primary, female (%)",18.25424,17.8516,18.82398,19.37894,20.13819,19.80925,20.08602,20.01035,21.21944,21.4413,22.37376,22.82662,24.52712,25.98505,28.5892,32.02143,34.90086,38.30676,40.20119,41.03293,43.47884,48.02488,51.86993,55.93311,59.80711,62.065,62.91551,63.75036,65.56293,67.52597,69.24308,..,62.00835,..
Niger,"Gross enrolment ratio, primary, gender parity index (GPI)",0.57656,0.56745,0.58408,0.59278,0.59489,0.60242,0.60571,0.57486,0.62251,0.62476,0.63819,0.65252,0.66805,0.67536,0.68273,0.68437,0.69415,0.7005,0.71521,0.72456,0.73718,0.77295,0.78714,0.80775,0.81929,0.83299,0.83694,0.84765,0.84673,0.85317,0.86498,..,0.87731,..
Niger,"Out-of-school children of primary school age, both sexes (number)",..,..,980188,1014531,1038252,1098159,..,..,..,..,1223683,1256793,1273456,1309278,1289633,1268015,1248111,1233012,1291221,1318481,1350628,1327697,1289159,1234862,1151997,1164170,1227045,1280821,1280841,1295483,1241317,..,1647273,..
Nigeria,Government expenditure on education as % of GDP (%),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
